Total Qty,Reg Qty,Foil Qty,Card,Set,Mana Cost,Card Type,Color,Rarity,Mvid,Single Price,Single Foil Price,Total Price,Price Source,Notes
2,2,0,Cone of Flame,Magic 2015 Core Set,3RR,Sorcery,Red,Uncommon,383213,0.09,0.21,0.18,0x108013a00,
1,1,0,Congregate,Magic 2015 Core Set,3W,Instant,White,Uncommon,383214,0.11,0.43,0.11,0x108013a00,
1,1,0,Constricting Sliver,Magic 2015 Core Set,5W,Creature — Sliver,White,Uncommon,383215,1.32,3.85,1.32,0x108013a00,
4,4,0,Coral Barrier,Magic 2015 Core Set,2U,Creature — Wall,Blue,Common,383216,0.10,0.22,0.40,0x108013a00,
4,4,0,Covenant of Blood,Magic 2015 Core Set,6B,Sorcery,Black,Common,383217,0.10,0.35,0.40,0x108013a00,
4,4,0,Crippling Blight,Magic 2015 Core Set,B,Enchantment — Aura,Black,Common,383218,0.04,0.09,0.16,0x108013a00,
3,3,0,Crowd's Favor,Magic 2015 Core Set,R,Instant,Red,Common,383219,0.05,0.12,0.15,0x108013a00,
1,1,0,Darksteel Citadel,Magic 2015 Core Set,,Artifact Land,Land,Uncommon,383222,0.33,3.45,0.33,0x108013a00,
4,4,0,Devouring Light,Magic 2015 Core Set,1WW,Instant,White,Uncommon,383224,0.12,0.59,0.48,0x108013a00,
1,1,0,Diffusion Sliver,Magic 2015 Core Set,1U,Creature — Sliver,Blue,Uncommon,383225,2.12,8.70,2.12,0x108013a00,
2,2,0,Dissipate,Magic 2015 Core Set,1UU,Instant,Blue,Uncommon,383226,0.24,0.86,0.48,0x108013a00,
4,4,0,Divination,Magic 2015 Core Set,2U,Sorcery,Blue,Common,383227,0.05,0.25,0.20,0x108013a00,
4,4,0,Divine Favor,Magic 2015 Core Set,1W,Enchantment — Aura,White,Common,383228,0.06,0.10,0.24,0x108013a00,
4,4,0,Elvish Mystic,Magic 2015 Core Set,G,Creature — Elf Druid,Green,Common,383229,0.49,7.71,1.96,0x108013a00,
4,4,0,Encrust,Magic 2015 Core Set,1UU,Enchantment — Aura,Blue,Common,383230,0.11,0.19,0.44,0x108013a00,
1,1,0,Endless Obedience,Magic 2015 Core Set,4BB,Sorcery,Black,Uncommon,383231,0.17,0.70,0.17,0x108013a00,
4,4,0,Ensoul Artifact,Magic 2015 Core Set,1U,Enchantment — Aura,Blue,Uncommon,383232,0.37,5.27,1.48,0x108013a00,
4,4,0,Ephemeral Shields,Magic 2015 Core Set,1W,Instant,White,Common,383233,0.10,0.33,0.40,0x108013a00,
4,4,0,Eternal Thirst,Magic 2015 Core Set,1B,Enchantment — Aura,Black,Common,383234,0.21,0.50,0.84,0x108013a00,
3,3,0,Evolving Wilds,Magic 2015 Core Set,,Land,Land,Common,383235,0.13,0.55,0.39,0x108013a00,
2,2,0,Feast on the Fallen,Magic 2015 Core Set,2B,Enchantment,Black,Uncommon,383236,0.31,0.96,0.62,0x108013a00,
1,1,0,Feral Incarnation,Magic 2015 Core Set,8G,Sorcery,Green,Uncommon,383237,0.09,0.00,0.09,0x108013a00,
4,4,0,Festergloom,Magic 2015 Core Set,2B,Sorcery,Black,Common,383238,0.09,0.08,0.36,0x108013a00,
1,1,0,First Response,Magic 2015 Core Set,3W,Enchantment,White,Uncommon,383239,0.09,0.24,0.09,0x108013a00,
2,2,0,Flesh to Dust,Magic 2015 Core Set,3BB,Instant,Black,Common,383240,0.08,0.15,0.16,0x108013a00,
2,2,0,Forge Devil,Magic 2015 Core Set,R,Creature — Devil,Red,Common,383245,0.10,0.29,0.20,0x108013a00,
4,4,0,Foundry Street Denizen,Magic 2015 Core Set,R,Creature — Goblin Warrior,Red,Common,383246,0.12,0.55,0.48,0x108013a00,
2,2,0,Frenzied Goblin,Magic 2015 Core Set,R,Creature — Goblin Berserker,Red,Uncommon,383247,0.16,0.45,0.32,0x108013a00,
4,4,0,Frost Lynx,Magic 2015 Core Set,2U,Creature — Elemental Cat,Blue,Common,383248,0.02,0.15,0.08,0x108013a00,
4,4,0,Fugitive Wizard,Magic 2015 Core Set,U,Creature — Human Wizard,Blue,Common,383249,0.03,0.06,0.12,0x108013a00,
1,1,0,Gargoyle Sentinel,Magic 2015 Core Set,3,Artifact Creature — Gargoyle,Artifact,Uncommon,383250,0.04,0.26,0.04,0x108013a00,
1,1,0,Gather Courage,Magic 2015 Core Set,G,Instant,Green,Uncommon,383252,0.09,0.00,0.09,0x108013a00,
2,2,0,Geist of the Moors,Magic 2015 Core Set,1WW,Creature — Spirit,White,Uncommon,383253,0.02,0.00,0.04,0x108013a00,
3,3,0,Generator Servant,Magic 2015 Core Set,1R,Creature — Elemental,Red,Common,383254,0.14,1.40,0.42,0x108013a00,
1,1,0,Glacial Crasher,Magic 2015 Core Set,4UU,Creature — Elemental,Blue,Common,383256,0.02,0.15,0.02,0x108013a00,
1,1,0,Goblin Kaboomist,Magic 2015 Core Set,1R,Creature — Goblin Warrior,Red,Rare,383257,0.35,1.09,0.35,0x108013a00,
1,1,0,Goblin Rabblemaster,Magic 2015 Core Set,2R,Creature — Goblin Warrior,Red,Rare,383258,3.65,6.21,3.65,0x108013a00,
2,2,0,Goblin Roughrider,Magic 2015 Core Set,2R,Creature — Goblin Knight,Red,Common,383259,0.06,0.10,0.12,0x108013a00,
1,1,0,Gravedigger,Magic 2015 Core Set,3B,Creature — Zombie,Black,Uncommon,383260,0.05,0.17,0.05,0x108013a00,
1,1,0,Grindclock,Magic 2015 Core Set,2,Artifact,Artifact,Rare,383261,0.30,0.66,0.30,0x108013a00,
4,4,0,Hammerhand,Magic 2015 Core Set,R,Enchantment — Aura,Red,Common,383262,0.07,0.13,0.28,0x108013a00,
2,2,0,Heat Ray,Magic 2015 Core Set,XR,Instant,Red,Uncommon,383264,0.05,0.10,0.10,0x108013a00,
3,3,0,Heliod's Pilgrim,Magic 2015 Core Set,2W,Creature — Human Cleric,White,Common,383265,0.14,1.09,0.42,0x108013a00,
1,1,0,Hoarding Dragon,Magic 2015 Core Set,3RR,Creature — Dragon,Red,Rare,383266,0.24,0.84,0.24,0x108013a00,
1,1,0,Hot Soup,Magic 2015 Core Set,1,Artifact — Equipment,Artifact,Uncommon,383269,0.37,0.58,0.37,0x108013a00,
4,4,0,Hunt the Weak,Magic 2015 Core Set,3G,Sorcery,Green,Common,383270,0.03,0.00,0.12,0x108013a00,
3,3,0,Hunter's Ambush,Magic 2015 Core Set,2G,Instant,Green,Common,383271,0.07,0.26,0.21,0x108013a00,
1,1,0,Hushwing Gryff,Magic 2015 Core Set,2W,Creature — Hippogriff,White,Rare,383272,0.41,2.43,0.41,0x108013a00,
2,2,0,Hydrosurge,Magic 2015 Core Set,U,Instant,Blue,Common,383273,0.04,0.00,0.08,0x108013a00,
1,1,0,In Garruk's Wake,Magic 2015 Core Set,7BB,Sorcery,Black,Rare,383275,0.75,3.59,0.75,0x108013a00,
1,1,0,Indulgent Tormentor,Magic 2015 Core Set,3BB,Creature — Demon,Black,Rare,383276,0.63,0.89,0.63,0x108013a00,
4,4,0,Inferno Fist,Magic 2015 Core Set,1R,Enchantment — Aura,Red,Common,383277,0.08,0.74,0.32,0x108013a00,
1,1,0,Into the Void,Magic 2015 Core Set,3U,Sorcery,Blue,Uncommon,383278,0.03,0.44,0.03,0x108013a00,
4,4,0,Invasive Species,Magic 2015 Core Set,2G,Creature — Insect,Green,Common,383279,0.04,0.17,0.16,0x108013a00,
3,3,0,Invisibility,Magic 2015 Core Set,UU,Enchantment — Aura,Blue,Common,383280,0.08,0.25,0.24,0x108013a00,
2,2,0,Jace's Ingenuity,Magic 2015 Core Set,3UU,Instant,Blue,Uncommon,383286,0.10,0.39,0.20,0x108013a00,
1,1,0,"Jalira, Master Polymorphist",Magic 2015 Core Set,3U,Legendary Creature — Human Wizard,Blue,Rare,383287,0.20,0.54,0.20,0x108013a00,
2,2,0,Jorubai Murk Lurker,Magic 2015 Core Set,2U,Creature — Leech,Blue,Uncommon,383288,0.06,0.15,0.12,0x108013a00,
2,2,0,Juggernaut,Magic 2015 Core Set,4,Artifact Creature — Juggernaut,Artifact,Uncommon,383289,0.04,0.00,0.08,0x108013a00,
1,1,0,Kapsho Kitefins,Magic 2015 Core Set,4UU,Creature — Fish,Blue,Uncommon,383291,0.04,0.49,0.04,0x108013a00,
4,3,1,Kinsbaile Skirmisher,Magic 2015 Core Set,1W,Creature — Kithkin Soldier,White,Common,383292,0.03,0.10,0.19,0x108013a00,
1,1,0,Kird Chieftain,Magic 2015 Core Set,3R,Creature — Ape,Red,Uncommon,383293,0.07,0.19,0.07,0x108013a00,
3,3,0,Krenko's Enforcer,Magic 2015 Core Set,1RR,Creature — Goblin Warrior,Red,Common,383294,0.08,0.23,0.24,0x108013a00,
1,1,0,"Kurkesh, Onakke Ancient",Magic 2015 Core Set,2RR,Legendary Creature — Ogre Spirit,Red,Rare,383295,0.41,1.94,0.41,0x108013a00,
4,4,0,Lava Axe,Magic 2015 Core Set,4R,Sorcery,Red,Common,383296,0.06,0.15,0.24,0x108013a00,
2,2,0,Leeching Sliver,Magic 2015 Core Set,1B,Creature — Sliver,Black,Uncommon,383297,2.36,13.94,4.72,0x108013a00,
4,3,1,Lightning Strike,Magic 2015 Core Set,1R,Instant,Red,Common,383299,0.10,1.51,1.81,0x108013a00,
4,4,0,Living Totem,Magic 2015 Core Set,3G,Creature — Plant Elemental,Green,Common,383301,0.11,0.22,0.44,0x108013a00,
1,1,0,Llanowar Wastes,Magic 2015 Core Set,,Land,Land,Rare,383302,0.70,2.93,0.70,0x108013a00,
2,2,0,Marked by Honor,Magic 2015 Core Set,3W,Enchantment — Aura,White,Common,383303,0.07,0.08,0.14,0x108013a00,
1,1,0,Mass Calcify,Magic 2015 Core Set,5WW,Sorcery,White,Rare,383304,0.99,1.59,0.99,0x108013a00,
3,3,0,Meditation Puzzle,Magic 2015 Core Set,3WW,Instant,White,Common,383306,0.09,0.13,0.27,0x108013a00,
1,1,0,Mercurial Pretender,Magic 2015 Core Set,4U,Creature — Shapeshifter,Blue,Rare,383307,0.24,0.37,0.24,0x108013a00,
1,1,0,Meteorite,Magic 2015 Core Set,5,Artifact,Artifact,Uncommon,383308,0.09,0.00,0.09,0x108013a00,
3,3,0,Midnight Guard,Magic 2015 Core Set,2W,Creature — Human Soldier,White,Common,383309,0.09,0.25,0.27,0x108013a00,
2,2,0,Might Makes Right,Magic 2015 Core Set,5R,Enchantment,Red,Uncommon,383310,0.10,0.27,0.20,0x108013a00,
2,2,0,Military Intelligence,Magic 2015 Core Set,1U,Enchantment,Blue,Uncommon,383311,0.21,0.90,0.42,0x108013a00,
3,3,0,Mind Rot,Magic 2015 Core Set,2B,Sorcery,Black,Common,383312,0.03,0.24,0.09,0x108013a00,
2,2,0,Mind Sculpt,Magic 2015 Core Set,1U,Sorcery,Blue,Common,383313,0.29,0.46,0.58,0x108013a00,
4,4,0,Miner's Bane,Magic 2015 Core Set,4RR,Creature — Elemental,Red,Common,383314,0.07,0.00,0.28,0x108013a00,
3,3,0,Naturalize,Magic 2015 Core Set,1G,Instant,Green,Common,383319,0.04,0.03,0.12,0x108013a00,
3,3,0,Necrobite,Magic 2015 Core Set,2B,Instant,Black,Common,383320,0.19,0.10,0.57,0x108013a00,
1,1,0,Necrogen Scudder,Magic 2015 Core Set,2B,Creature — Horror,Black,Uncommon,383321,0.05,0.07,0.05,0x108013a00,
3,3,0,Necromancer's Assistant,Magic 2015 Core Set,2B,Creature — Zombie,Black,Common,383322,0.07,0.20,0.21,0x108013a00,
4,4,0,Necromancer's Stockpile,Magic 2015 Core Set,1B,Enchantment,Black,Rare,383323,0.39,0.99,1.56,0x108013a00,
3,3,0,Negate,Magic 2015 Core Set,1U,Instant,Blue,Common,383324,0.10,1.24,0.30,0x108013a00,
4,4,0,Netcaster Spider,Magic 2015 Core Set,2G,Creature — Spider,Green,Common,383325,0.01,0.16,0.04,0x108013a00,
2,2,0,Nightfire Giant,Magic 2015 Core Set,4B,Creature — Zombie Giant,Black,Uncommon,383326,0.06,0.27,0.12,0x108013a00,
4,4,0,Nimbus of the Isles,Magic 2015 Core Set,4U,Creature — Elemental,Blue,Common,383327,0.01,0.07,0.04,0x108013a00,
2,2,0,Nissa's Expedition,Magic 2015 Core Set,4G,Sorcery,Green,Uncommon,383329,0.22,0.95,0.44,0x108013a00,
4,4,0,"Ob Nixilis, Unshackled",Magic 2015 Core Set,4BB,Legendary Creature — Demon,Black,Rare,383330,6.84,13.37,27.36,0x108013a00,
4,4,0,Oppressive Rays,Magic 2015 Core Set,W,Enchantment — Aura,White,Common,383332,0.11,0.15,0.44,0x108013a00,
4,4,0,Oreskos Swiftclaw,Magic 2015 Core Set,1W,Creature — Cat Warrior,White,Common,383333,0.02,0.00,0.08,0x108013a00,
4,4,0,Ornithopter,Magic 2015 Core Set,0,Artifact Creature — Thopter,Artifact,Common,383334,0.27,1.19,1.08,0x108013a00,
2,2,0,Overwhelm,Magic 2015 Core Set,5GG,Sorcery,Green,Uncommon,383335,0.06,0.09,0.12,0x108013a00,
1,1,0,Paragon of Eternal Wilds,Magic 2015 Core Set,3G,Creature — Human Druid,Green,Uncommon,383336,0.23,0.33,0.23,0x108013a00,
1,1,0,Paragon of Fierce Defiance,Magic 2015 Core Set,3R,Creature — Human Warrior,Red,Uncommon,383337,0.12,0.20,0.12,0x108013a00,
1,1,0,Paragon of Gathering Mists,Magic 2015 Core Set,3U,Creature — Human Wizard,Blue,Uncommon,383338,0.12,0.42,0.12,0x108013a00,
1,1,0,Paragon of New Dawns,Magic 2015 Core Set,3W,Creature — Human Soldier,White,Uncommon,383339,0.16,0.49,0.16,0x108013a00,
1,1,0,Paragon of Open Graves,Magic 2015 Core Set,3B,Creature — Skeleton Warrior,Black,Uncommon,383340,0.25,0.65,0.25,0x108013a00,
1,1,0,Peel from Reality,Magic 2015 Core Set,1U,Instant,Blue,Common,383341,0.06,0.41,0.06,0x108013a00,
1,1,0,Phyrexian Revoker,Magic 2015 Core Set,2,Artifact Creature — Horror,Artifact,Rare,383343,0.85,6.48,0.85,0x108013a00,
3,3,0,Pillar of Light,Magic 2015 Core Set,2W,Instant,White,Common,383345,0.06,0.24,0.18,0x108013a00,
4,4,0,Plummet,Magic 2015 Core Set,1G,Instant,Green,Common,383350,0.01,0.00,0.04,0x108013a00,
1,1,0,Polymorphist's Jest,Magic 2015 Core Set,1UU,Instant,Blue,Rare,383351,0.97,3.46,0.97,0x108013a00,
4,4,0,Preeminent Captain,Magic 2015 Core Set,2W,Creature — Kithkin Soldier,White,Rare,383352,0.44,1.33,1.76,0x108013a00,
1,1,0,Profane Memento,Magic 2015 Core Set,1,Artifact,Artifact,Uncommon,383353,0.69,2.68,0.69,0x108013a00,
2,2,0,Quickling,Magic 2015 Core Set,1U,Creature — Faerie Rogue,Blue,Uncommon,383354,0.34,10.42,0.68,0x108013a00,
4,4,0,Radiant Fountain,Magic 2015 Core Set,,Land,Land,Common,383355,0.24,2.45,0.96,0x108013a00,
4,4,0,Raise the Alarm,Magic 2015 Core Set,1W,Instant,White,Common,383356,0.10,0.30,0.40,0x108013a00,
4,4,0,Ranger's Guile,Magic 2015 Core Set,G,Instant,Green,Common,383357,0.08,0.42,0.32,0x108013a00,
4,4,0,Razorfoot Griffin,Magic 2015 Core Set,3W,Creature — Griffin,White,Common,383358,0.02,0.00,0.08,0x108013a00,
2,2,0,Reclamation Sage,Magic 2015 Core Set,2G,Creature — Elf Shaman,Green,Uncommon,383359,0.30,4.37,0.60,0x108013a00,
4,4,0,Research Assistant,Magic 2015 Core Set,1U,Creature — Human Wizard,Blue,Common,383360,0.02,0.15,0.08,0x108013a00,
2,2,0,Resolute Archangel,Magic 2015 Core Set,5WW,Creature — Angel,White,Rare,383361,1.29,1.30,2.58,0x108013a00,
1,1,0,Restock,Magic 2015 Core Set,3GG,Sorcery,Green,Uncommon,383362,0.18,0.20,0.18,0x108013a00,
1,1,0,Return to the Ranks,Magic 2015 Core Set,XWW,Sorcery,White,Rare,383363,1.34,2.78,1.34,0x108013a00,
2,2,0,Roaring Primadox,Magic 2015 Core Set,3G,Creature — Beast,Green,Uncommon,383364,0.11,0.20,0.22,0x108013a00,
1,1,0,Rogue's Gloves,Magic 2015 Core Set,2,Artifact — Equipment,Artifact,Uncommon,383365,0.24,0.53,0.24,0x108013a00,
4,4,0,Rotfeaster Maggot,Magic 2015 Core Set,4B,Creature — Insect,Black,Common,383366,0.02,0.00,0.08,0x108013a00,
4,4,0,Rummaging Goblin,Magic 2015 Core Set,2R,Creature — Goblin Rogue,Red,Common,383367,0.07,0.14,0.28,0x108013a00,
3,3,0,Runeclaw Bear,Magic 2015 Core Set,1G,Creature — Bear,Green,Common,383368,0.10,0.25,0.30,0x108013a00,
1,1,0,Sacred Armory,Magic 2015 Core Set,2,Artifact,Artifact,Uncommon,383369,0.10,0.32,0.10,0x108013a00,
2,2,0,Sanctified Charge,Magic 2015 Core Set,4W,Instant,White,Common,383370,0.04,0.00,0.08,0x108013a00,
2,2,0,Satyr Wayfinder,Magic 2015 Core Set,1G,Creature — Satyr,Green,Common,383371,0.11,1.50,0.22,0x108013a00,
4,4,0,Scrapyard Mongrel,Magic 2015 Core Set,3R,Creature — Hound,Red,Common,383372,0.11,0.13,0.44,0x108013a00,
1,1,0,Scuttling Doom Engine,Magic 2015 Core Set,6,Artifact Creature — Construct,Artifact,Rare,383373,0.25,1.00,0.25,0x108013a00,
4,4,0,Selfless Cathar,Magic 2015 Core Set,W,Creature — Human Cleric,White,Common,383374,0.05,0.00,0.20,0x108013a00,
1,1,0,Seraph of the Masses,Magic 2015 Core Set,5WW,Creature — Angel,White,Uncommon,383375,0.12,0.79,0.12,0x108013a00,
4,4,0,Shadowcloak Vampire,Magic 2015 Core Set,4B,Creature — Vampire,Black,Common,383376,0.06,0.00,0.24,0x108013a00,
4,4,0,Shaman of Spring,Magic 2015 Core Set,3G,Creature — Elf Shaman,Green,Common,383377,0.10,2.91,0.40,0x108013a00,
1,1,0,Shivan Reef,Magic 2015 Core Set,,Land,Land,Rare,383379,1.51,6.05,1.51,0x108013a00,
3,3,0,Siege Wurm,Magic 2015 Core Set,5GG,Creature — Wurm,Green,Common,383382,0.06,0.00,0.18,0x108013a00,
4,4,0,Sign in Blood,Magic 2015 Core Set,BB,Sorcery,Black,Common,383383,0.26,1.02,1.04,0x108013a00,
4,4,0,Solemn Offering,Magic 2015 Core Set,2W,Sorcery,White,Common,383386,0.14,0.24,0.56,0x108013a00,
1,1,0,Soul of Innistrad,Magic 2015 Core Set,4BB,Creature — Avatar,Black,Mythic Rare,383387,0.39,2.10,0.39,0x108013a00,
1,1,0,Soul of Theros,Magic 2015 Core Set,4WW,Creature — Avatar,White,Mythic Rare,383391,0.55,1.70,0.55,0x108013a00,
3,3,0,Soulmender,Magic 2015 Core Set,W,Creature — Human Cleric,White,Common,383393,0.09,0.14,0.27,0x108013a00,
1,1,0,Spectra Ward,Magic 2015 Core Set,3WW,Enchantment — Aura,White,Rare,383394,1.26,4.10,1.26,0x108013a00,
1,1,0,Spirit Bonds,Magic 2015 Core Set,1W,Enchantment,White,Rare,383395,0.50,1.65,0.50,0x108013a00,
2,2,0,Stab Wound,Magic 2015 Core Set,2B,Enchantment — Aura,Black,Uncommon,383396,0.09,0.30,0.18,0x108013a00,
2,2,0,Staff of the Death Magus,Magic 2015 Core Set,3,Artifact,Artifact,Uncommon,383397,0.25,0.52,0.50,0x108013a00,
2,2,0,Staff of the Flame Magus,Magic 2015 Core Set,3,Artifact,Artifact,Uncommon,383398,0.09,0.24,0.18,0x108013a00,
2,1,1,Staff of the Mind Magus,Magic 2015 Core Set,3,Artifact,Artifact,Uncommon,383399,0.11,0.27,0.38,0x108013a00,
2,2,0,Staff of the Sun Magus,Magic 2015 Core Set,3,Artifact,Artifact,Uncommon,383400,0.13,0.35,0.26,0x108013a00,
3,3,0,Staff of the Wild Magus,Magic 2015 Core Set,3,Artifact,Artifact,Uncommon,383401,0.16,0.26,0.48,0x108013a00,
1,0,1,Stain the Mind,Magic 2015 Core Set,4B,Sorcery,Black,Rare,383402,0.23,1.60,1.60,0x108013a00,
4,4,0,Statute of Denial,Magic 2015 Core Set,2UU,Instant,Blue,Common,383403,0.08,0.00,0.32,0x108013a00,
1,1,0,Stoke the Flames,Magic 2015 Core Set,2RR,Instant,Red,Uncommon,383404,0.28,0.92,0.28,0x108013a00,
2,2,0,Sunblade Elf,Magic 2015 Core Set,G,Creature — Elf Warrior,Green,Uncommon,383406,0.10,0.57,0.20,0x108013a00,
2,2,0,Sungrace Pegasus,Magic 2015 Core Set,1W,Creature — Pegasus,White,Common,383407,0.12,0.34,0.24,0x108013a00,
1,1,0,The Chain Veil,Magic 2015 Core Set,4,Legendary Artifact,Artifact,Mythic Rare,383412,20.66,58.51,20.66,0x108013a00,
3,3,0,Thundering Giant,Magic 2015 Core Set,3RR,Creature — Giant,Red,Common,383413,0.06,0.21,0.18,0x108013a00,
1,1,0,Tireless Missionaries,Magic 2015 Core Set,4W,Creature — Human Cleric,White,Common,383414,0.04,0.00,0.04,0x108013a00,
3,3,0,Titanic Growth,Magic 2015 Core Set,1G,Instant,Green,Common,383415,0.03,0.20,0.09,0x108013a00,
3,3,0,Torch Fiend,Magic 2015 Core Set,1R,Creature — Devil,Red,Common,383416,0.07,0.24,0.21,0x108013a00,
1,1,0,Tormod's Crypt,Magic 2015 Core Set,0,Artifact,Artifact,Uncommon,383417,0.24,3.03,0.24,0x108013a00,
4,4,0,Triplicate Spirits,Magic 2015 Core Set,4WW,Sorcery,White,Common,383418,0.21,0.61,0.84,0x108013a00,
1,1,0,Turn to Frog,Magic 2015 Core Set,1U,Instant,Blue,Uncommon,383419,0.10,0.38,0.10,0x108013a00,
4,4,0,Typhoid Rats,Magic 2015 Core Set,B,Creature — Rat,Black,Common,383420,0.13,0.40,0.52,0x108013a00,
3,3,0,Tyrant's Machine,Magic 2015 Core Set,2,Artifact,Artifact,Common,383421,0.02,0.13,0.06,0x108013a00,
2,2,0,Ulcerate,Magic 2015 Core Set,B,Instant,Black,Uncommon,383422,0.11,0.50,0.22,0x108013a00,
4,4,0,Undergrowth Scavenger,Magic 2015 Core Set,3G,Creature — Fungus Horror,Green,Common,383423,0.20,0.38,0.80,0x108013a00,
3,3,0,Unmake the Graves,Magic 2015 Core Set,4B,Instant,Black,Common,383424,0.08,0.20,0.24,0x108013a00,
1,1,0,"Urborg, Tomb of Yawgmoth",Magic 2015 Core Set,,Legendary Land,Land,Rare,383425,25.57,34.33,25.57,0x108013a00,
2,2,0,Verdant Haven,Magic 2015 Core Set,2G,Enchantment — Aura,Green,Common,383427,0.09,0.28,0.18,0x108013a00,
4,4,0,Vineweft,Magic 2015 Core Set,G,Enchantment — Aura,Green,Common,383428,0.02,0.10,0.08,0x108013a00,
4,3,1,Void Snare,Magic 2015 Core Set,U,Sorcery,Blue,Common,383429,0.23,1.42,2.11,0x108013a00,
2,2,0,Wall of Essence,Magic 2015 Core Set,1W,Creature — Wall,White,Uncommon,383430,0.32,0.79,0.64,0x108013a00,
2,2,0,Wall of Fire,Magic 2015 Core Set,1RR,Creature — Wall,Red,Common,383431,0.03,0.11,0.06,0x108013a00,
2,2,0,Wall of Frost,Magic 2015 Core Set,1UU,Creature — Wall,Blue,Uncommon,383432,0.24,0.76,0.48,0x108013a00,
1,1,0,Wall of Limbs,Magic 2015 Core Set,2B,Creature — Zombie Wall,Black,Uncommon,383433,0.19,0.62,0.19,0x108013a00,
1,1,0,Wall of Mulch,Magic 2015 Core Set,1G,Creature — Wall,Green,Uncommon,383434,0.24,0.93,0.24,0x108013a00,
1,1,0,Warden of the Beyond,Magic 2015 Core Set,2W,Creature — Human Wizard,White,Uncommon,383435,0.05,0.12,0.05,0x108013a00,
4,4,0,Waste Not,Magic 2015 Core Set,1B,Enchantment,Black,Rare,383436,20.42,26.19,81.68,0x108013a00,
4,4,0,Welkin Tern,Magic 2015 Core Set,1U,Creature — Bird,Blue,Common,383437,0.13,0.10,0.52,0x108013a00,
4,4,0,Will-Forged Golem,Magic 2015 Core Set,6,Artifact Creature — Golem,Artifact,Common,383438,0.09,0.20,0.36,0x108013a00,
4,4,0,Witch's Familiar,Magic 2015 Core Set,2B,Creature — Frog,Black,Common,383439,0.10,0.26,0.40,0x108013a00,
3,2,1,Xathrid Slyblade,Magic 2015 Core Set,2B,Creature — Human Assassin,Black,Uncommon,383440,0.13,0.34,0.60,0x108013a00,
1,1,0,Yavimaya Coast,Magic 2015 Core Set,,Land,Land,Rare,383441,0.80,4.70,0.80,0x108013a00,
1,1,0,"Yisan, the Wanderer Bard",Magic 2015 Core Set,2G,Legendary Creature — Human Rogue,Green,Rare,383442,2.21,14.25,2.21,0x108013a00,
4,4,0,Zof Shade,Magic 2015 Core Set,3B,Creature — Shade,Black,Common,383443,0.11,0.10,0.44,0x108013a00,
3,3,0,Mystic Monastery,Duel Decks: Speed vs. Cunning,,Land,Land,Uncommon,386352,0.34,0.00,1.02,0x108013a00,
3,3,0,Abomination of Gudul,Khans of Tarkir,3BGU,Creature  - Horror,Gold,Common,386463,0.06,0.06,0.18,0x108013a00,
4,4,0,Abzan Ascendancy,Khans of Tarkir,WBG,Enchantment,Gold,Rare,386464,0.23,0.84,0.92,0x108013a00,
4,4,0,Abzan Banner,Khans of Tarkir,3,Artifact,Artifact,Common,386465,0.09,0.37,0.36,0x108013a00,
2,2,0,Abzan Battle Priest,Khans of Tarkir,3W,Creature  - Human Cleric,White,Uncommon,386466,0.24,0.68,0.48,0x108013a00,
2,2,0,Abzan Charm,Khans of Tarkir,WBG,Instant,Gold,Uncommon,386467,0.19,1.33,0.38,0x108013a00,
2,2,0,Abzan Falconer,Khans of Tarkir,2W,Creature  - Human Soldier,White,Uncommon,386468,0.12,0.72,0.24,0x108013a00,
4,4,0,Abzan Guide,Khans of Tarkir,3WBG,Creature  - Human Warrior,Gold,Common,386469,0.05,0.07,0.20,0x108013a00,
2,2,0,Act of Treason,Khans of Tarkir,2R,Sorcery,Red,Common,386470,0.05,0.49,0.10,0x108013a00,
3,3,0,Ainok Bond-Kin,Khans of Tarkir,1W,Creature  - Hound Soldier,White,Common,386471,0.14,0.34,0.42,0x108013a00,
3,3,0,Ainok Tracker,Khans of Tarkir,5R,Creature  - Hound Scout,Red,Common,386472,0.04,0.15,0.12,0x108013a00,
2,2,0,Alabaster Kirin,Khans of Tarkir,3W,Creature  - Kirin,White,Common,386473,0.03,0.18,0.06,0x108013a00,
4,4,0,Alpine Grizzly,Khans of Tarkir,2G,Creature  - Bear,Green,Common,386474,0.16,0.33,0.64,0x108013a00,
2,2,0,Arc Lightning,Khans of Tarkir,2R,Sorcery,Red,Uncommon,386478,0.09,0.37,0.18,0x108013a00,
4,4,0,Archers' Parapet,Khans of Tarkir,1G,Creature  - Wall,Green,Common,386479,0.09,0.22,0.36,0x108013a00,
1,1,0,Armament Corps,Khans of Tarkir,2WBG,Creature  - Human Soldier,Gold,Uncommon,386480,0.15,0.32,0.15,0x108013a00,
4,4,0,Arrow Storm,Khans of Tarkir,3RR,Sorcery,Red,Common,386481,0.04,0.16,0.16,0x108013a00,
1,1,0,Ashcloud Phoenix,Khans of Tarkir,2RR,Creature  - Phoenix,Red,Mythic Rare,386482,0.52,0.87,0.52,0x108013a00,
1,1,0,Avalanche Tusker,Khans of Tarkir,2GUR,Creature  - Elephant Warrior,Gold,Rare,386483,0.11,0.25,0.11,0x108013a00,
3,3,0,Awaken the Bear,Khans of Tarkir,2G,Instant,Green,Common,386484,0.11,0.25,0.33,0x108013a00,
3,3,0,Barrage of Boulders,Khans of Tarkir,2R,Sorcery,Red,Common,386485,0.10,0.22,0.30,0x108013a00,
